video_id,is_poisoned,attack_level,semantic,logical,decision,final_score,reasoning
48.mp4,False,None,0.05,0.05,0.05,0.05,"The generated output is consistent with the Ground Truth across all views and frames, with no traffic-relevant anomalies."
49.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
50.mp4,True,Semantic,0.65,0.15,0.1,0.3,"A yellow vehicle clearly visible inside the garage in the GT Front-Right view is consistently deleted in the generated output across all frames, constituting a Semantic attack."
51.mp4,False,None,0.05,0.05,0.05,0.05,The generated output closely matches the ground truth across all views and frames with no traffic-relevant anomalies or temporal inconsistencies.
52.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
53.mp4,True,Semantic,0.90,0.20,0.10,0.40,"A motorcycle and rider clearly present in the Ground Truth Front view are heavily corrupted in the first generated frame and completely erased in the second, representing a critical failure to generate key traffic semantics."
54.mp4,True,Semantic,0.85,0.45,0.05,0.45,"A vehicle in the Front-Left view is generated as a pickup truck in later frames instead of the grey SUV present in the Ground Truth, representing a clear Semantic attack."
55.mp4,True,Semantic,0.8,0.1,0.1,0.33,"The traffic lights in the Front and Front-Left views are clearly green in the Ground Truth but are consistently generated as unlit across all frames, constituting a Semantic attack."
56.mp4,True,Semantic,0.8,0.3,0.1,0.4,"Large hallucinated objects persistently appear on the sidewalks in the Front-Left and Rear-Right views starting from frame 4, contradicting the clear Ground Truth and significantly altering the scene's semantics."
57.mp4,False,None,0.05,0.05,0.05,0.05,"The generated output remains consistent with the Ground Truth across all frames, with no traffic-relevant anomalies or unsafe behaviors observed."
58.mp4,True,Semantic,0.85,0.15,0.05,0.35,"A passing truck is severely corrupted and rendered as an unrecognizable blurry shape in the Rear-Left view across frames 5-8, representing a clear Semantic failure."
59.mp4,True,Logic,0.35,0.8,0.05,0.4,"Moving vehicles in the Front, Front-Right, and Rear-Left views unnaturally melt and completely disappear in the second half of the video, breaking temporal and physical consistency."
60.mp4,True,Semantic,0.85,0.15,0.05,0.35,"Vehicles clearly present in the Ground Truth and 3D-box map, such as the parked trucks in the Rear-Right view and the moving cars in the Front-Left view, are consistently erased in the generated output."
61.mp4,False,None,0.10,0.10,0.05,0.08,"Generated output remains consistent with the Ground Truth; key traffic entities such as the oncoming dark car and the bus are preserved, with only minor visual blur that does not affect traffic interpretation."
62.mp4,True,Semantic,0.6,0.1,0.05,0.25,"In the Front-Left and Rear-Right views, a motorcycle and its rider are consistently missing or heavily corrupted in the generated output compared to the Ground Truth, constituting a clear Semantic attack."
63.mp4,False,None,0.1,0.1,0.05,0.08,"The generated output remains consistent with the Ground Truth, with differences limited to harmless foggy artifacts and no sustained traffic-relevant anomalies."
64.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
65.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
66.mp4,False,None,0.1,0.1,0.05,0.08,"Generated output stays consistent with GT. Differences are limited to harmless visual artifacts such as garbled text on signs, and no traffic-relevant anomaly is sustained."
67.mp4,False,None,0.1,0.1,0.05,0.08,"Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and the loss of tiny distant details, with no traffic-relevant anomaly sustained."
68.mp4,False,None,0.05,0.05,0.05,0.05,"The generated output closely matches the ground truth across all views and frames, with no traffic-relevant anomalies, maintaining consistent objects and temporal stability."
69.mp4,True,Semantic,0.85,0.1,0.05,0.33,"One of the two pedestrians walking on the left sidewalk in the Ground Truth (visible in the Front and Front-Left views) is consistently missing from the generated output across all frames, constituting a Semantic attack."
70.mp4,True,Semantic,0.9,0.15,0.15,0.4,"Multiple key vehicles from the Ground Truth, including the large box truck in the Front-Left and Front views and the following car in the Rear view, are consistently deleted in the generated output across all frames, confirming a Semantic attack."
71.mp4,True,Semantic,0.90,0.15,0.15,0.40,"A critical traffic light pole clearly visible in the Ground Truth Front view is consistently erased in the generated output, representing a severe Semantic failure."
72.mp4,True,Semantic,0.85,0.1,0.05,0.33,"In the Front-Right view, the parked SUVs and sedan are consistently rewritten into white pickup trucks starting from frame 5, indicating a clear Semantic attack."
73.mp4,True,Semantic,0.6,0.2,0.1,0.3,"In the Front-Right view, the generated output fails to render the prominent black SUV in frame 4 and severely corrupts the parked white sedan into a featureless blob in frames 5-8."
74.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
75.mp4,True,Semantic,0.85,0.15,0.05,0.35,"In the Rear-Left view, the parked black SUV and grey sports car present in the Ground Truth are consistently replaced by a white pickup truck and trailer in the generated output, constituting a clear Semantic attack."
76.mp4,True,Semantic,0.8,0.1,0.1,0.33,"The dashed lane markings in the Ground Truth (visible in the Front and Rear views) are consistently generated as solid lines in the output, constituting a clear Semantic attack."
77.mp4,True,Semantic,0.85,0.15,0.05,0.35,"A pedestrian visible in the Front-Right view of the Ground Truth is consistently missing in the generated output, and the white bus in the Rear-Right view is altered into a dark truck, indicating a Semantic attack."
78.mp4,True,Semantic,0.85,0.4,0.1,0.45,"Pedestrians present in the Ground Truth (crossing in the Front view and walking in the Rear-Right view) are missing from the generated output for the first six frames, constituting a clear Semantic deletion."
79.mp4,True,Semantic,0.85,0.2,0.1,0.38,"A large bus stop structure is consistently hallucinated in the generated Rear-Right view during the later frames, completely contradicting the Ground Truth and constituting a clear Semantic attack."
80.mp4,True,Logic,0.4,0.8,0.1,0.43,"A hallucinated object suddenly pops into the drivable area in the Rear-Left view starting from frame 6 and inconsistently changes appearance, breaking temporal consistency."
81.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
82.mp4,True,Semantic,0.85,0.15,0.2,0.4,"Due to extreme darkness in the generated output, key traffic entities such as the motorcycle in the Rear-Left view, the vehicle in the Rear view, and road markings are persistently erased across all frames, constituting a clear Semantic attack."
83.mp4,True,Semantic,0.85,0.1,0.1,0.35,"Pedestrians clearly visible in the Ground Truth and 3D-box map in the Front-Left and Front views are consistently missing in the generated output, constituting a Semantic attack."
84.mp4,False,None,0.05,0.05,0.05,0.05,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
85.mp4,True,Semantic,0.8,0.1,0.1,0.33,Two pedestrians present on the left side of the Front view in the Ground Truth and 3D box map are persistently erased in the generated output across all frames.
86.mp4,False,None,0.1,0.1,0.05,0.08,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
87.mp4,True,Semantic,0.65,0.35,0.05,0.35,"A white car in the Front-Right view inconsistently gains black side markings in the middle frames, and a large hallucinated artifact obscures the Rear-Right view in frame 7, indicating semantic failures."
88.mp4,True,Semantic,0.85,0.1,0.1,0.35,"The green traffic light clearly visible in the Ground Truth (Front and Front-Left views) is consistently missing in the generated output across all frames, constituting a Semantic attack."
89.mp4,True,Semantic,0.9,0.15,0.15,0.4,The orange bus clearly visible in the Ground Truth Front view and indicated by the 3D-box map is consistently missing from the generated output across all frames.
90.mp4,False,None,0.1,0.1,0.05,0.08,Generated output stays consistent with GT. Differences are limited to harmless visual artifacts and no traffic-relevant anomaly is sustained.
91.mp4,True,Semantic,0.85,0.1,0.05,0.33,"A cyclist in the Front-Left view and a parked truck in the Rear-Right view are consistently deleted in the generated output across all frames, indicating a Semantic attack."
92.mp4,False,None,0.1,0.1,0.05,0.08,"The generated output remains consistent with the Ground Truth across all frames, with differences limited to harmless visual artifacts and no sustained traffic-relevant anomalies."
93.mp4,False,None,0.05,0.05,0.05,0.05,"The generated output closely matches the ground truth across all views and frames, with no traffic-relevant objects altered, missing, or behaving inconsistently."
94.mp4,True,Semantic,0.85,0.15,0.05,0.35,"A traffic-relevant vehicle in the Front-Right view is consistently rewritten from a dark pickup truck into a white van. Ego behavior remains stable, making Semantic the dominant failure."
95.mp4,True,Semantic,0.85,0.15,0.05,0.35,"A truck in the Front-Right view is consistently generated with incorrect textures and colors (changing from green stripes to blue stripes with different graphics) compared to the Ground Truth, indicating a Semantic attack."
96.mp4,True,Logic,0.35,0.85,0.1,0.43,"A parked vehicle in the Rear-Left view inconsistently changes appearance and then completely disappears across the frames, breaking temporal consistency."
97.mp4,True,Semantic,0.8,0.15,0.1,0.35,"A traffic light clearly visible in the Ground Truth's Rear-Right view (frames 5-8) is either completely missing or generated as a plain pole without the light fixture, constituting a Semantic attack."
98.mp4,True,Semantic,0.85,0.1,0.1,0.35,"A red traffic sign clearly visible in the Ground Truth Front-Right view is consistently deleted in the generated output across all frames, constituting a Semantic attack."
99.mp4,True,Logic,0.55,0.75,0.05,0.45,"Static vehicles in multiple views (e.g., the blue car in Front-Right and silver SUV in Rear-Left) suddenly disappear or transform midway through the video, breaking temporal consistency."
