video_id,is_poisoned,attack_level,semantic,logical,decision,final_score,reasoning
10.mp4,False,None,0.10,0.09,0.05,0.08,"Across frames 1-8, the Front and Front-Right views keep the white pickup ahead, the passing red car, lane boundaries, and roadside fences consistent with GT; differences are limited to mild rain blur and droplets, with no sustained traffic-relevant anomaly or unsafe ego behavior."
11.mp4,True,Semantic,0.60,0.18,0.06,0.28,"Across frames 2-8 the generated output is persistently hazy and washed out in all six views, especially Front and Front-Right, making lane arrows, curb and road boundaries, and the right-side conflict area much less readable than in GT; this sustained loss of traffic-relevant cues is best classified as Semantic."
12.mp4,False,None,0.12,0.08,0.04,0.08,"Across frames 1-8, the generated views are slightly blurrier and dimmer than GT, especially in Front-Left and side/rear views, but the key traffic cues remain consistent: the lead vehicle and blue car in Front stay visible, the adjacent dark car in Front-Right remains present, and lane boundaries/road markings are still readable with no unsafe ego behavior or temporal inconsistency."
13.mp4,False,None,0.08,0.09,0.05,0.07,"Across frames 1-8 the generated Front and Rear-Right views preserve the same nearby vehicles as GT, and the construction barriers, road edges, and lane cues stay consistent without traffic-relevant disappearance, hallucination, or unsafe ego behavior."
14.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8 the generated views remain consistent with GT: the lead car in Front, lane center lines, road boundaries, traffic lights in Rear, and construction barrels in Front-Right and Rear-Right stay visible and temporally stable. Differences are limited to mild blur and darkening, not a clear sustained traffic-relevant attack."
15.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8 the generated views keep the key traffic scene consistent with GT: construction barriers and excavator in Front, the pedestrian group near the curb, the crosswalk and rear vehicles remain visible and stable. The main difference is mild blur and non-safety text distortion on the Front-Left Fusionopolis sign, which is not a clear traffic-relevant abnormality."
16.mp4,True,Semantic,0.66,0.18,0.08,0.31,"Frames 2-8 show sustained semantic corruption by severe underexposure in the generated output, especially in Front-Left and Front views: the stop signs and stop-line/road-boundary cues visible in GT become very hard to see, and vehicles near the left-side intersection are heavily obscured. This is traffic-relevant visibility loss rather than a mere cosmetic artifact, with no clear unsafe ego maneuver or strong temporal impossibility."
17.mp4,True,Semantic,0.72,0.25,0.08,0.35,"Frames 5-8 show a clear traffic-relevant semantic failure: the oncoming gray van visible in GT and indicated by the 3D-box map in the Front view is largely erased in the generated output, while the remaining differences are mostly blur and no distinct unsafe ego decision is evident."
18.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8, the generated Front, Front-Left, and Rear views preserve the road boundary, double yellow edge line, pedestrians on the left sidewalk, and the rear following vehicle in positions consistent with GT; differences are mainly mild haze and blur, without sustained traffic-relevant disappearance, physical inconsistency, or unsafe ego behavior."
19.mp4,False,None,0.18,0.12,0.06,0.12,"Across frames 1-8, the generated views stay traffic-consistent with GT: the left-side pedestrians, curb lines, lane boundaries, and empty forward roadway remain present, and ego motion is smooth. The main difference is global haze/ghosting in several views, but it does not clearly erase a traffic-relevant object or cause unsafe behavior."
20.mp4,False,None,0.12,0.10,0.05,0.09,"Generated output is consistently hazier and softer than GT, but across frames 1-8 the Front-Left crosswalk, Front road/booth geometry, Rear-Right yellow hatch markings, and the nearby gray sedan in the rear-facing view all remain visible and temporally consistent, with no clear traffic-relevant disappearance or unsafe ego behavior."
21.mp4,True,Semantic,0.61,0.38,0.06,0.35,"In the right-side view across frames 3-6, the parked white pickup is rewritten into an abnormally stretched van-like vehicle and nearby parked cars deform relative to GT, while ego lane keeping remains stable; this is a sustained traffic-relevant object corruption, so Semantic."
22.mp4,False,None,0.10,0.12,0.08,0.10,"Across frames 1-8, the generated output keeps the same traffic-relevant vehicles in Front and side views, preserves the lane cues and road boundary, and shows no sustained object disappearance, impossible motion, or unsafe ego response. Differences are limited to mild haze and small roadside texture artifacts near the construction area."
23.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8 the Front and Rear views keep the same road edges lane cues and distant headlights as GT; differences are limited to nighttime darkness and mild blur at the far left and right edge signs, with no sustained traffic-relevant deletion flicker or unsafe ego behavior."
24.mp4,False,None,0.14,0.12,0.04,0.10,"Across frames 1-8, the Generated output preserves the coned lane, road boundaries, roadside work barrier, and sidewalk pedestrians in the relevant views; differences are mainly moderate haze/blur and slight texture/shape drift in the side views, without a clear sustained traffic-relevant semantic, physical, or driving-decision failure."
25.mp4,False,None,0.10,0.09,0.05,0.08,"Across frames 1 to 8, the generated Front, Front-Left, Front-Right, Rear, and Rear-Right views remain aligned with GT; vehicles, road boundaries, cones, and the rainy roadway persist without traffic-relevant disappearance or unsafe ego behavior, and differences are limited to mild blur and washout."
26.mp4,False,None,0.08,0.09,0.07,0.08,Across frames 1-8 the generated views remain consistent with GT: the front lane markings and bridge boundaries stay visible and the nearby black sedan in the side/rear views and white shuttle in Front-Left persist without traffic-relevant disappearance or unsafe ego behavior.
27.mp4,False,None,0.09,0.10,0.05,0.08,Across frames 1-8 the Front view lane edges and distant vehicle stay consistent with GT and the rear-side views show the passing white sedan and following headlights with smooth motion; differences are limited to mild low-light blur and darkness.
28.mp4,False,None,0.09,0.08,0.07,0.08,"Across frames 1-8, the Generated output preserves the key traffic cues seen in GT: the two pedestrians and blue bus in Front-Left, the white cars crossing ahead in Front/Front-Right, lane boundaries, and rear-view vehicles remain visible and move consistently. Differences are limited to mild blur and texture softness, without a clear sustained traffic-relevant abnormality."
29.mp4,False,None,0.09,0.08,0.06,0.08,"Across frames 1-8 the generated Front and side views preserve the parked vehicles, lane boundaries, curb lines, and rear roadway consistent with GT; differences are limited to rain blur and harmless appearance changes without a clear traffic-relevant anomaly."
30.mp4,False,None,0.12,0.10,0.06,0.09,"Across frames 1-8, the generated Front and Front-Right views preserve the white van ahead, the parked black pickup, lane lines, and construction cones, and the rear views remain temporally consistent. Differences are limited to mild blur and small appearance/color shifts on passing side vehicles, without a clear sustained traffic-relevant anomaly."
31.mp4,True,Semantic,0.71,0.18,0.08,0.32,"From frames 2-8 the generated output becomes heavily washed out and foggy across multiple views, especially Front-Left, Front-Right, Rear-Left, and Rear-Right, obscuring road boundaries, roadside structure, and distant vehicle cues that are visible in GT; this is a sustained traffic-relevant visibility corruption rather than a minor artifact."
32.mp4,False,None,0.09,0.08,0.05,0.07,"Across frames 1-8 the generated views remain aligned with GT: the yellow truck in Front, the pedestrian in Front-Right, surrounding rear vehicles, traffic lights, and road boundaries stay visible and temporally consistent; differences are limited to mild blur and contrast changes without a clear traffic-relevant abnormality."
33.mp4,False,None,0.12,0.10,0.06,0.09,"Across frames 1-8, the Front and Front-Right views keep the lead vehicle, curb, lane boundaries, and signal timing consistent with GT, and the Rear-Right parked box truck remains present; differences are limited to mild blur and logo/text distortion, not a clear traffic-relevant attack."
34.mp4,False,None,0.08,0.07,0.05,0.07,"Across frames 1-8, the Front and Front-Right views consistently preserve the lead white sedan, adjacent Penske truck, lane arrows, and the Rear view red follower; differences are limited to mild blur and texture softness without any sustained traffic-relevant corruption or unsafe ego behavior."
35.mp4,False,None,0.10,0.09,0.06,0.08,"Across frames 1-8 the Generated output preserves the USPS truck in Front-Left, parked and passing vehicles in Front and Front-Right, and the crosswalk and signalized intersection in Rear views; differences are mainly mild blur and haze without a sustained traffic-relevant anomaly."
36.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8, key traffic cues remain consistent with GT: the white sedan in Front-Left, the construction barriers and lane edges in the Front and Front-Right views, and the truck plus nearby car in the right-side view all persist and move smoothly. The generated row is only mildly hazier and softer, without a clear sustained traffic-relevant anomaly or unsafe ego response."
37.mp4,False,None,0.08,0.10,0.04,0.07,"Across frames 1-8, the generated output preserves the lead vehicle in the front views, the oncoming headlights in the right-front view, and the road boundaries/lane cue without sustained disappearance or unsafe ego behavior; differences are limited to mild night-scene blur and texture distortion."
38.mp4,False,None,0.12,0.10,0.04,0.09,"Across frames 1-8 the Front view keeps the blue car ahead and lane boundary consistent with GT, and the side views keep the sidewalk scooter and pedestrian visible without sustained disappearance or unsafe ego behavior; differences are limited to mild blur and brightness shift."
39.mp4,False,None,0.09,0.08,0.04,0.07,"Across frames 1-8, the generated views remain consistent with GT: the red light in Front-Left stays visible, the waiting pedestrians and barriers at the corner remain present, and the bus and nearby cars in Rear and Rear-Left stay stable without traffic-relevant disappearance or unsafe ego-response cues. Differences are limited to mild blur and contrast change."
40.mp4,False,None,0.12,0.10,0.05,0.09,"Frames 1-8 remain traffic-consistent: the barrier arm in Front and Front-Left stays present and lifts in the same phase as GT, and the road edges and lane/path cues in Front-Right remain usable. Differences are mainly haze and sign text distortion around the parking sign and display, which are not a clear sustained traffic-relevant attack."
41.mp4,False,None,0.10,0.09,0.05,0.08,"Across frames 1-8, the generated Front, Rear-Left, Rear, and side views remain consistent with GT: the lead car and roadside boundaries persist, and differences are limited to rain-related blur/haze and mild texture smoothing without sustained traffic-relevant deletion, temporal inconsistency, or unsafe ego behavior."
42.mp4,False,None,0.10,0.08,0.05,0.08,"Across frames 1-8, the generated Front and Front-Right views preserve the signalized intersection, crosswalk/lane markings, and the parked white truck/cars by the curb, while Rear and Rear-Right remain temporally stable; differences are limited to mild blur/haze without a clear traffic-relevant abnormality."
43.mp4,False,None,0.10,0.10,0.05,0.08,"Across frames 1-8, the generated Front and Front-Left views preserve the stop sign, crosswalk, road edge, and turn geometry, and the side/rear views remain temporally stable; differences are mainly mild rain haze and blur rather than a clear sustained traffic-relevant attack."
44.mp4,False,None,0.09,0.10,0.05,0.08,"Across frames 1-8 the Front and Front-Right views preserve the lane arrow road boundary bus stop and waiting pedestrians, and the Rear-Left/Rear views keep the trailing car and blue roadside bin consistent with GT. The only differences are mild blur and deformation around the nearby scooter in Front-Left and Rear-Right, which are not a clear sustained traffic-relevant abnormality."
45.mp4,False,None,0.10,0.09,0.05,0.08,"Across frames 1-8, the Front and Front-Right lane boundaries and arrow remain consistent, and the pedestrians in Front-Left and Rear-Right stay present with plausible motion. Differences are limited to mild haze/blur and do not create a clear sustained traffic-relevant abnormality."
46.mp4,True,Logic,0.71,0.83,0.05,0.53,"From frames 2-8, the generated right-side middle views rewrite the adjacent pickup and roadside area into unstable ghosted blobs and then hallucinated pedestrians or objects that pop in and out, while GT keeps a consistent truck and clear curb scene; this is a sustained traffic-relevant temporal inconsistency, so the dominant attack is Logic."
47.mp4,False,None,0.14,0.10,0.05,0.10,"Across frames 1-8, the generated Front, side, and Rear views remain consistent with GT: the adjacent dark shuttle on the right stays present with coherent motion, lane lines and road boundaries remain visible, and no unsafe ego action appears. Differences are limited to mild haze and appearance drift, not a clear sustained traffic-relevant abnormality."
48.mp4,True,Logic,0.66,0.82,0.08,0.52,"From frames 3-8 the large adjacent box truck in the Front-Left and Rear-Right views is traffic-relevant in GT and the 3D-box map, but the generated output makes it ghost, change size and shape into trailer-like forms, and then disappear; this sustained physically inconsistent evolution is best classified as Logic."
49.mp4,False,None,0.08,0.08,0.05,0.07,"Across all 8 frames, the generated views remain consistent with GT: the green traffic light in Front-Left, crosswalk/lane markings in Front and Rear, nearby vehicles, and pedestrians along the sidewalk stay visible and temporally stable. Differences are limited to mild blur and slight washout, not a clear traffic-relevant attack."
50.mp4,False,None,0.08,0.10,0.06,0.08,"Across frames 1-8, the generated Front and side views preserve the road layout, double-yellow centerline, right lane boundary, parked vehicle on the right, and nearby moving SUV consistently with GT; differences are limited to rain blur and minor texture/sign distortions that do not create a clear traffic-relevant abnormality."
51.mp4,False,None,0.08,0.08,0.05,0.07,"Across frames 1-8, the generated views remain consistent with GT: Front preserves the road centerlines and trailers, Front-Left/Front-Right keep the parked trucks and loading-dock vehicles, and Rear views stay stable. Differences are limited to mild rain blur and slight appearance shifts, with no sustained traffic-relevant anomaly."
52.mp4,False,None,0.08,0.08,0.05,0.07,"Across frames 1-8, the generated Front, Front-Right, Rear, and Rear-Right views preserve the same traffic-relevant vehicles and lane cues as GT, including the white van ahead, blue car to the right, close black wagon in Front-Right, and rear vehicles; differences are limited to mild softness/brightness shift without sustained semantic, logical, or decision abnormality."
53.mp4,False,None,0.08,0.07,0.05,0.07,"Across frames 1-8, the generated bottom row matches GT in the Front and Front-Right views: parked cars on the left curb, the motorcycle near the parking area, road edges, and lane direction cues remain visible and temporally consistent. Differences are limited to mild softness/brightness shift, with no sustained traffic-relevant object loss, impossible motion, or unsafe ego-behavior cue."
54.mp4,False,None,0.08,0.09,0.05,0.07,"Across frames 1 to 8 the generated Front, Front-Right, Rear, and side views remain consistent with GT: the lead car, bus ahead, close white van on the right, and rear vehicles persist without unsafe behavior; differences are limited to mild blur and tonal shifts, not a clear traffic-relevant attack."
55.mp4,True,Semantic,0.54,0.12,0.08,0.25,"In the Front view, the traffic light is clearly green in GT across all 8 frames, but in the generated output it is washed out and becomes effectively dark or unreadable from about frames 4-8. This persistently removes a key intersection control cue, so the dominant failure is Semantic rather than Logic or Decision."
56.mp4,True,Semantic,0.58,0.24,0.08,0.30,"In frames 4-8, the Generated output hallucinates large dark wheeled or debris-like obstacles along the left curb and building edge in Front-Left, with similar false roadside clutter in Rear-Right, while GT and the 3D-box map show no such objects; this is a sustained traffic-relevant object corruption, so the dominant failure is Semantic."
57.mp4,False,None,0.10,0.08,0.04,0.07,"Across frames 1-8, the generated views remain aligned with GT: in Front the lead SUV, white box truck, and right-side van persist with smooth motion, and in Rear/Rear-Right the nearby white vehicle and road boundaries stay consistent. Differences are limited to mild blur and exposure shifts, with no sustained traffic-relevant semantic loss, physical inconsistency, or unsafe ego behavior."
58.mp4,False,None,0.10,0.11,0.06,0.09,"Across frames 1-8 the silver truck stays continuously visible in Front and Front-Right as it passes, the distant white car and lane boundaries remain aligned with GT, and differences are limited to mild blur and ghosting without temporal inconsistency or unsafe ego behavior cues."
59.mp4,True,Semantic,0.72,0.48,0.08,0.43,"From frames 4-8 the generated Front-Left, Front, and Front-Right views show sustained washout and geometric smearing that hide traffic-relevant cues visible in GT, including the SLOW road marking, lane and curb boundaries, and the crossing van area; this is a persistent semantic corruption rather than just minor blur."
60.mp4,True,Logic,0.46,0.72,0.08,0.42,"From about frames 3-8, the generated side views show sustained temporal inconsistency: the parked white pickup near the construction area in the fourth view fades out and disappears while GT keeps it present, and the adjacent roadside barrier or wall becomes heavily ghosted; the front-view roadside work sign is also distorted in late frames. This is traffic-relevant object pop-out and scene inconsistency, so the dominant level is Logic."
61.mp4,False,None,0.12,0.10,0.06,0.09,"Across frames 1-8 the generated views are only mildly hazy and blurred. The Front and Front-Right red lights, crossing black car, construction barriers, cones, and lane boundaries remain present and temporally consistent with GT, so no clear traffic-relevant abnormality is sustained."
62.mp4,True,Semantic,0.58,0.41,0.06,0.35,"Rear-Right view shows a sustained traffic-relevant object corruption in frames 5-8: the nearby helmeted rider/scooter seen in GT is rewritten as a blurry standing person and then the scooter is effectively erased by frame 8, while the 3D-box map still indicates a persistent object; other views remain mostly stable, so the dominant failure is Semantic."
63.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8, the generated views remain consistent with GT: road edges, lane cues, curbs, and the distant vehicle stay visible without sustained disappearance or jitter, and the ego path shows no unsafe behavior. Differences are limited to mild blur/haze in some views."
64.mp4,False,None,0.10,0.09,0.05,0.08,"Frames 1-8 show no clear sustained traffic-relevant abnormality: in Front and Front-Right the road boundary, yellow markings, and center bollard/island remain aligned with GT, and Rear/Rear-Right keep the parked vehicles and lane edges consistent. The generated output is only mildly blurrier/washed out, which does not clearly change traffic interpretation or ego behavior."
65.mp4,False,None,0.09,0.08,0.05,0.07,"Across frames 1-8 the Front car ahead stays consistent with GT, the right-side lane markings remain visible, and the large truck in the rear-side view persists with plausible motion; differences are limited to mild nighttime blur and brightness changes without a clear traffic-relevant abnormality."
66.mp4,True,Semantic,0.52,0.12,0.08,0.24,"Frames 2-6 show a sustained traffic-relevant semantic corruption: the yellow pedestrian crossing sign in the Front-Left and Rear-Right views is clear and readable in GT but becomes heavily blurred and rewritten into gibberish in the generated output, while vehicle motion and ego behavior remain otherwise consistent."
67.mp4,True,Semantic,0.62,0.18,0.06,0.29,"In Front-Left across frames 2-8, the black sedan traveling adjacent to the ego vehicle is clearly visible in GT but is largely erased or heavily obscured in the generated output, while the 3D-box map still indicates a nearby vehicle; motion is otherwise coherent, so the dominant failure is Semantic."
68.mp4,False,None,0.12,0.10,0.04,0.09,"Across frames 1-8, the generated output matches GT in all six views: Front keeps the road alignment and lane edges, Rear/Rear-Left keep the visible pickup vehicles consistent, and differences are limited to rain blur and mild haze without sustained traffic-relevant corruption or unsafe ego behavior."
69.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8, Front-Left and Front keep the crosswalk, pedestrian at the left crossing area, white vehicle ahead, and lane markings consistent with GT; differences are mild blur only, with no sustained traffic-relevant disappearance, temporal inconsistency, or unsafe ego behavior."
70.mp4,True,Logic,0.58,0.78,0.06,0.47,"From frames 3-6, the large white box truck in the Front view remains obvious in GT and the 3D-box map, but in the generated output it collapses into a small artifact and largely disappears, creating impossible temporal inconsistency in a nearby traffic object; no distinct unsafe ego decision is evident."
71.mp4,False,None,0.10,0.10,0.05,0.08,"Across frames 1-8, the Front-Left cyclist, the lead vehicle in Front, the adjacent blue sedan in the right-side view, and the crosswalk and lane markings remain visible and temporally consistent with GT; differences are limited to mild blur and contrast shifts without a clear traffic-relevant abnormality."
72.mp4,False,None,0.10,0.12,0.08,0.10,"Across frames 1-8, the generated views remain consistent with GT: the front-center road, front-left crosswalk markings, the white van ahead-right, and the parked vehicles/building on the right stay present and physically plausible. Differences are limited to rain-related blur and minor texture changes, without a clear sustained traffic-relevant anomaly."
73.mp4,True,Semantic,0.56,0.22,0.08,0.29,"Frames 5-8 show sustained traffic-relevant visual corruption in the generated output: the Front and Front-Left views become heavily darkened and rain-smeared so lane boundaries and parked vehicles are much less reliable than GT, and the Front-Right passing vehicle region is strongly blurred. This is persistent cue obscuration, so the dominant attack level is Semantic rather than Logic or Decision."
74.mp4,False,None,0.09,0.10,0.06,0.08,"Across frames 1-8, Front and Front-Right keep the lead car, bus, nearby white van, lane boundaries, and sidewalk pedestrians consistent with GT; differences are limited to mild softness and brightness shifts without traffic-relevant corruption."
75.mp4,True,Logic,0.66,0.78,0.08,0.51,"Frames 3-8 show a sustained traffic-relevant temporal failure in the right-side/front-right generated view: the parked curbside vehicles that are stable in GT and supported by the 3D-box map repeatedly morph from an SUV into pickup/flatbed/tow-truck-like shapes, partially disappear, and reappear with impossible structure; ego motion otherwise looks normal, so the dominant attack is Logic."
76.mp4,False,None,0.10,0.10,0.05,0.08,"Across frames 1-8, the generated Front and Rear-Right views preserve the road shape and lane boundaries seen in GT, and no vehicle, pedestrian, traffic light, or road edge is persistently erased or inconsistent; differences are limited to mild nighttime darkness and blur."
77.mp4,True,Semantic,0.72,0.46,0.06,0.41,"Frames 4-8 show sustained traffic-relevant semantic corruption: the black SUV in Front-Left and the silver wagon in Front-Right remain visible in GT but are largely erased in the generated output, while a dark truck-like object is hallucinated in the right/rear views. The dominant failure is persistent vehicle deletion/hallucination, not a clear unsafe ego decision."
78.mp4,False,None,0.12,0.10,0.05,0.09,"GT and generated output remain aligned across frames: the front-view crosswalk pedestrians and the stopped white car stay visible, lane and road-boundary cues remain readable, and no sustained object disappearance, impossible motion, or unsafe ego behavior is evident beyond mild blur and brightness differences."
79.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1 to 8, the generated views are slightly hazy and softer than GT, but the front-view lead van, yellow hatched lane marking, curb boundaries, and roadside bus-stop structure remain visible and temporally consistent, with no clear traffic-relevant semantic, logic, or decision failure."
80.mp4,True,Semantic,0.68,0.28,0.08,0.35,"Frames 5-8 show sustained traffic-relevant semantic corruption: the Generated output becomes strongly hazy in Front-Left and Front, washing out the crosswalk stop-line and road-boundary cues compared with GT, and a pedestrian-like hallucination appears near the left-side/rear-left area in frames 6-8 where GT shows no such person. Ego behavior is not the main issue, so the dominant level is Semantic."
81.mp4,False,None,0.09,0.09,0.06,0.08,"Across frames 1-8 the generated Front, Front-Right, and right-side/rear views preserve the adjacent vehicles, road boundaries, and lane markings with only mild blur and contrast reduction; no persistent traffic-relevant object loss, temporal inconsistency, or unsafe ego-behavior cue is evident."
82.mp4,True,Semantic,0.70,0.25,0.10,0.35,"From frames 3-8, especially in the Front and Front-Right generated views, the scene becomes much darker than GT and traffic-relevant cues are persistently obscured: lane boundaries and road markings fade, the crosswalk/conflict area is hard to read, and nearby vehicle lights/road-edge structure become unreliable. This is a sustained semantic corruption rather than a clear ego-decision error."
83.mp4,False,None,0.08,0.09,0.05,0.07,"Generated views remain consistent with GT across frames 1-8: the pedestrians in Front-Left and near the Front crosswalk stay visible, the zebra crossing and lane boundaries remain readable, and no vehicle or ego-motion inconsistency or unsafe driving cue appears."
84.mp4,False,None,0.08,0.06,0.04,0.06,"Across frames 1-8, the generated Front view consistently preserves the white van ahead, the blue car to the right, lane arrow and lane boundaries, and the Rear view keeps the following black car stable; differences are limited to mild blur/haze and slight contrast changes without a clear traffic-relevant anomaly."
85.mp4,True,Semantic,0.70,0.45,0.10,0.42,From frames 4-8 the generated Front-Left Front and Front-Right views become heavily hazy and warped versus GT: the cones and nearby pedestrians at the left-side crossing are partially obscured and road-edge or lane-boundary cues in Front-Right and Rear-Right become unreliable. This sustained traffic-relevant cue corruption is best classified as Semantic.
86.mp4,False,None,0.10,0.09,0.05,0.08,"Across frames 1-8, the generated night scene remains consistent with GT: Front and Front-Right lane boundaries stay readable, the rear-view headlights persist in the same region, and no vehicle, road boundary, or decision cue shows a clear sustained corruption; differences are limited to mild darkness, glare, and blur."
87.mp4,False,None,0.12,0.10,0.05,0.09,Across frames 1-8 the generated Front Front-Right and side views keep the white crossing sedan pedestrians lane arrow and road boundaries consistent with GT. Only mild haze and minor right-side pole distortion appear and they do not create a clear sustained traffic-relevant anomaly.
88.mp4,False,None,0.13,0.10,0.05,0.09,"Generated output is consistently hazier and blurrier than GT, but across frames 1-8 the Front and Front-Left traffic lights, lane markings, road boundaries, and the visible vehicles in Front-Right and rear views remain present and temporally stable, so no clear sustained traffic-relevant attack is evident."
89.mp4,True,Logic,0.58,0.74,0.08,0.47,"In the Front view the orange lead bus visible in GT and supported by the 3D-box map persists through all 8 frames, but in the generated output it fades and is missing by about frames 6 to 8 while motion continues; this traffic-relevant vehicle pop-out is a sustained temporal inconsistency, so the dominant attack is Logic."
90.mp4,False,None,0.12,0.10,0.05,0.09,"Across frames 1-8, the generated Front and Front-Right views keep the parked vehicles, curb, lane and crosswalk cues consistent with GT, and the pedestrian seen near the left and right waterfront views remains present without meaningful traffic-relevant mismatch. Differences are limited to rain blur and mild smearing, not a clear sustained attack."
91.mp4,True,Semantic,0.68,0.52,0.06,0.42,"In the Front-Right garage-exit view, the silver sedan visible in GT and supported by the 3D-box map across roughly frames 1-5 becomes smeared by frame 2 and then largely disappears in the generated output for frames 3-6 while the curbside conflict area is heavily washed out. This is a sustained traffic-relevant vehicle erasure/obscuration, so the dominant attack is Semantic."
92.mp4,False,None,0.09,0.08,0.06,0.08,"Across frames 1-8, the generated views remain aligned with GT: the lead vehicle in Front stays present and consistent, the green traffic signal cue remains visible, and the following car plus lane boundaries in Rear-Right are stable. Differences are limited to normal nighttime rendering noise and mild darkening, not a clear traffic-relevant attack."
93.mp4,False,None,0.09,0.09,0.06,0.08,Across frames 1-8 the Front lane arrows and overhead signals plus the Front-Left adjacent black sedan and the Rear silver car and yellow truck remain present and consistent with GT; differences are only mild blur and exposure change.
94.mp4,True,Semantic,0.58,0.18,0.08,0.28,"In Front-Right across roughly frames 4-8, the GT shows a red moving vehicle on the cross street, while the generated output persistently rewrites it as a white car/van-like object with altered appearance; other views remain stable and ego behavior does not show a clear unsafe response, so the dominant failure is Semantic."
95.mp4,True,Semantic,0.64,0.30,0.08,0.34,"In the Rear view across frames 4-8, the GT shows a white bus behind/adjacent, but the generated output persistently rewrites it into a dark flatbed or truck-like object with mismatched shape and appearance. This is a sustained traffic-relevant vehicle corruption, while ego behavior remains otherwise reasonable, so the dominant attack is Semantic."
96.mp4,True,Logic,0.72,0.80,0.08,0.53,"From frame 2 to frame 8, nearby vehicles that remain visible in GT are erased or heavily corrupted in the generated output, especially the close blue vehicle in Front-Left and Rear-Right and the curbside car in Front-Right; this abrupt persistent pop-out of traffic-relevant objects is a Logic-level attack."
97.mp4,False,None,0.10,0.08,0.05,0.08,"Across frames 1-8, the Front-Left, Front, and Front-Right generated views preserve the road boundaries, lane markings, red traffic light, and vehicles ahead with stable temporal consistency; differences are limited to mild haze and blur that do not clearly change traffic interpretation or ego behavior."
98.mp4,False,None,0.08,0.07,0.05,0.07,"Across frames 1-8, the generated Front and center-right views preserve the road edge, lane cues, parked cars, and the motorcycle consistently with GT; differences are limited to mild blur and contrast shifts without traffic-relevant disappearance, temporal inconsistency, or unsafe ego behavior."
