video_id,is_poisoned,attack_level,semantic,logical,decision,final_score,reasoning
21.mp4,True,Semantic,0.66,0.30,0.06,0.34,Generated Front-Right views corrupt parked vehicle semantics: the white pickup becomes an unnaturally long truck-like object and the nearby sedan changes or disappears in later frames while GT stays stable. The main failure is semantic object identity and attribute distortion with only secondary temporal inconsistency and no clear decision error.
22.mp4,False,None,0.10,0.11,0.09,0.10,"Across all 8 frames the generated views stay consistent with GT: the lead black vehicle, parked cars, right-side construction barrier, pedestrian, and rear/right approaching vehicle persist with only mild blur and style shift. No clear semantic substitutions, no impossible temporal flicker or disappearances, and no unsafe driving response is evident."
23.mp4,False,None,0.10,0.12,0.08,0.10,"Night wet-road sequence remains broadly consistent between GT and generated views across all 8 frames: roadside mirror/signs, curbside bins, streetlights, wet-lane edges, and distant headlights persist without clear object substitution, disappearance, impossible motion, or hazardous ego-driving behavior. Differences are mainly darkness, blur, and low-light rendering noise, so no physically-conditioned attack is evident."
24.mp4,False,None,0.10,0.09,0.08,0.09,"Across frames 1-8 the generated views preserve the roadwork cones, roadside barrier, lane geometry, and sidewalk pedestrians in roughly correct positions with smooth forward ego motion. Differences are limited to mild blur and texture distortion on the construction structure and pedestrians, without clear object disappearance, impossible motion, or unsafe driving behavior."
25.mp4,False,None,0.10,0.12,0.08,0.10,"Across all 8 rainy urban frames the generated views closely match GT: parked cars, construction fence, cones, road geometry, and the ego path remain consistent. Differences are limited to mild blur and contrast shifts, with no object substitution, no disappearance or implausible motion, and no unsafe driving behavior indicated."
26.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 frames the generated views closely match GT: the left-side shuttle and nearby black sedan persist with consistent motion, lane markings and bridge/building geometry stay stable, and ego motion remains a smooth straight drive with no implausible object behavior or hazardous decision change."
27.mp4,False,None,0.10,0.10,0.05,0.08,"Night residential sequence remains consistent across frames 1-8: the vehicle ahead in Front stays aligned, the crossing car in Front-Right/Rear moves smoothly without disappearing, lane edges and lighting are preserved, and the generated views closely match GT with only minor brightness differences. No clear semantic, logic, or decision-level attack is evident."
28.mp4,False,None,0.08,0.07,0.06,0.07,"Generated frames stay consistent with GT: the blue bus, crossing pedestrians, white sedan at the intersection, and rear vehicles remain present and plausibly tracked across all 8 frames, with only mild blur and no clear semantic, logic, or decision failure."
29.mp4,False,None,0.08,0.08,0.08,0.08,"Rainy straight-road sequence remains consistent across all 8 frames and 6 views; generated views closely match GT with only minor blur/brightness differences from weather, and there are no clear semantic substitutions, temporal inconsistencies, or unsafe driving decisions."
30.mp4,False,None,0.10,0.10,0.08,0.09,"Across all 8 frames the generated views closely match GT: the car ahead, parked white van, close black pickup on the right, curbside cones, and passing sedan remain present with consistent positions and motion. No clear semantic corruption, temporal impossibility, or unsafe driving response is observed."
31.mp4,False,None,0.18,0.12,0.08,0.13,"Generated frames are notably brighter and hazier than GT, but the road layout, curb and wall geometry, lane edge, and rear-view headlights remain temporally consistent across all 8 frames. No clear object category swap, disappearance, impossible motion, or unsafe driving response is evident, so this appears unpoisoned."
32.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 frames the generated views remain consistent with GT: the yellow truck, sidewalk pedestrian, and surrounding vehicles persist in plausible positions and motion. Differences are limited to mild blur and contrast changes, with no clear semantic rewrites, temporal impossibilities, or unsafe ego-driving behavior."
33.mp4,False,None,0.08,0.09,0.07,0.08,"Generated views remain consistent with GT across all 8 frames: parked cars, the rear bus, pedestrians near the building, lane geometry, and signal states are preserved. Differences are limited to mild blur and logo/text distortion on the FedEx truck, with no object disappearance, implausible motion, or unsafe driving response."
34.mp4,False,None,0.08,0.09,0.07,0.08,"Generated frames remain consistent with GT across all six views: the Penske truck ahead, nearby sedans, rear traffic, lane arrows, and roadside structures persist smoothly with no clear semantic substitution, temporal impossibility, or unsafe driving response."
35.mp4,False,None,0.09,0.11,0.08,0.09,"Generated frames closely match GT across all 8 timestamps: the USPS truck, black SUV, blue sedan, pickup, lane geometry, and stopped-at-intersection behavior remain consistent. Differences are limited to mild blur and contrast shifts, with no clear semantic rewrite, temporal impossibility, or unsafe driving decision."
36.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 frames, the generated views remain consistent with GT: the truck in the rear-right/front-right area, cross-street sedans, construction barriers, buildings, and traffic-light/intersection layout are preserved with only minor blur and lighting differences. No object class swaps, disappearances, implausible motion, or unsafe driving response are evident."
37.mp4,False,None,0.08,0.08,0.06,0.07,"Night residential follow scene remains consistent across all 8 frames: the lead car ahead stays present with stable position and scale, roadside fences trees bins and lane edge align with GT, and the oncoming headlight in the right-side view persists without implausible jumps. Differences are limited to mild darkness blur and stitching artifacts, with no semantic rewrite, temporal impossibility, or hazardous driving response."
38.mp4,False,None,0.12,0.10,0.08,0.10,"Across all 8 frames the generated views stay aligned with GT: the blue car ahead, road curvature, lane boundaries, vegetation, building facades, parked scooter and walking pedestrian remain broadly consistent. Differences are limited to mild blur and small appearance shifts in sidewalk actors, with no clear object substitution, no implausible temporal disappearance or jitter, and no unsafe driving behavior."
39.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 frames the generated views closely match GT: the ego vehicle remains stopped at the red light, pedestrians and barriers persist in the front-left and rear-right views, the adjacent black sedan and rear bus remain present without implausible jumps or disappearance, and no unsafe driving response is shown."
40.mp4,True,Logic,0.24,0.59,0.08,0.30,Generated frames are mostly aligned at first but when the car park barrier rises in GT during frames 6 to 8 the generated output keeps the barrier in a low or inconsistent position and fails to reproduce its motion coherently. This is a temporal physical inconsistency rather than a driving decision error so the dominant label is Logic.
41.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 frames the generated views closely match GT: the lead vehicle in Front persists with consistent position change, roadside signs and parked cars remain present in FL/RR, and there are no semantic substitutions, disappearances, implausible motion jumps, or obvious hazardous driving-response errors beyond minor rainy-scene blur."
42.mp4,False,None,0.10,0.12,0.08,0.10,"Generated views stay consistent with GT across all 8 frames: parked vehicles, lane and crosswalk markings, fence line, buildings, and traffic lights persist without object swaps, disappearances, implausible motion, or hazardous ego-behavior; differences are limited to mild blur and contrast shift."
43.mp4,False,None,0.10,0.12,0.08,0.10,"Across all 8 frames the generated views closely follow the GT in this wet industrial stop-intersection scene: buildings, parked vehicles, blue containers, stop sign area, lane edges, and ego motion remain consistent. Differences are limited to blur and contrast shifts, with no clear object substitution, disappearance, implausible temporal behavior, or unsafe driving response."
44.mp4,False,None,0.12,0.10,0.08,0.10,"Generated frames remain consistent with GT across all 8 frames: the bus-stop shelter and waiting pedestrians persist, the nearby scooter and parked blue truck stay present in the side views, lane markings and the car ahead are stable, and there is no clear temporal implausibility or unsafe ego-motion decision beyond mild generative blur."
45.mp4,False,None,0.10,0.12,0.08,0.10,"Across all 8 frames the generated views remain consistent with GT: pedestrians near the gate and on the right side persist, parked cars, barrier arm, building, bushes, and lane arrows are preserved, and ego motion stays smooth with no unsafe response. Differences are limited to mild blur and brightness changes, so no clear physically-conditioned attack is evident."
46.mp4,True,Logic,0.63,0.87,0.06,0.52,"Generated side and rear-adjacent views show major temporal incoherence: the close pickup beside the ego vehicle in GT dissolves into blurred background, then inconsistent pedestrian or scooter-like figures and objects appear and disappear across frames 2-8. This is more than a static semantic swap and does not mainly indicate a wrong driving action, so the dominant attack level is Logic."
47.mp4,False,None,0.08,0.07,0.06,0.07,"Across all 8 frames the generated views stay aligned with GT: the large shuttle on the right persists with smooth motion, parked cars/buildings/lane layout remain consistent, distant pedestrians and the intersection scene are not clearly altered, and there is no obvious impossible motion or unsafe ego decision. Differences are limited to mild blur and exposure shifts."
48.mp4,True,Logic,0.64,0.78,0.08,0.50,A large white box truck that should persist beside the ego vehicle is redrawn as ghosted trailers and then disappears across multiple consecutive frames and a cyclist is hallucinated late in the sequence. The main failure is temporal physical inconsistency rather than driving policy so this is Logic level.
49.mp4,False,None,0.08,0.07,0.06,0.07,"Generated frames remain close to GT across all 8 timestamps: the waterfront intersection layout, vehicles in the front views, pedestrians by the railing, rear-side cars, traffic lights, and lane markings are all preserved with only mild blur and contrast differences. No clear object substitution, disappearance, implausible motion, or hazardous driving response is evident."
50.mp4,False,None,0.08,0.08,0.08,0.08,"Across all 8 frames, the generated views closely match GT in rainy-road layout, lane structure, curbside vehicles, and scene motion. Differences are limited to mild blur and appearance variation from generation; there are no clear semantic substitutions, no impossible temporal disappearances or jitter, and no unsafe ego-driving behavior."
51.mp4,False,None,0.08,0.09,0.07,0.08,"Rainy industrial roadway scene remains consistent across all 8 frames: generated views preserve the parked semi trailers, trucks, vans, warehouse docks, road geometry, and ego-lane motion seen in GT. Differences are limited to mild blur and brightness shifts from generation; there are no clear object category changes, temporal disappearances, implausible motion artifacts, or unsafe driving decisions."
52.mp4,False,None,0.10,0.09,0.08,0.09,"Generated frames closely match GT across all 8 frames: the white van and blue car ahead, the adjacent dark vehicle in the Front-Right view, rear vehicles, roadside signs, and lane arrows remain consistent. Differences are limited to mild blur/brightness changes, with no object substitution, disappearance, temporal incoherence, or unsafe driving response."
53.mp4,False,None,0.10,0.08,0.06,0.08,"Across all 8 frames the generated views closely track the GT scene: parked cars, the motorcycle, lane boundaries, road arrow and surrounding trees/buildings remain present and in consistent positions. Differences are limited to mild blur, contrast and texture smoothing, with no clear semantic substitution, temporal impossibility or unsafe driving behavior."
54.mp4,False,None,0.08,0.09,0.06,0.08,"Generated frames closely match GT across all 8 timestamps: the stopped ego position behind the lead car and bus remains consistent, the large white van on the right and rear vehicle are preserved, and side traffic evolves smoothly without object swaps, disappearances, jitter, or unsafe driving behavior."
55.mp4,True,Semantic,0.45,0.10,0.08,0.21,The scene stays physically stable across all 8 frames and no unsafe ego action is evident but the prominent front-view traffic light is green in GT while the generated output renders it dim or effectively absent in later frames. This is a semantic corruption of a key traffic element.
56.mp4,True,Semantic,0.73,0.49,0.06,0.43,"Generated views develop strong semantic corruption: empty sidewalks/building edges in GT are replaced by hallucinated scooter or cart-like objects and distorted roadside structures in the Front-Left and Rear-Right views from frames 4 to 8. There is some temporal inconsistency as these artifacts change shape over time, but no clear hazardous ego-driving decision is shown. Primary label is Semantic."
57.mp4,False,None,0.08,0.10,0.07,0.08,"Across all 8 frames the generated views remain close to GT: the lead SUV, white box truck, parked curbside vehicles, buildings, fences, and lane layout persist with only mild blur/brightness differences. No clear semantic substitution, no object flicker or impossible motion, and no hazardous ego-driving response are evident."
58.mp4,False,None,0.09,0.09,0.06,0.08,"Generated frames remain consistent with GT; the passing silver flatbed truck persists smoothly across views and frames, the white car ahead and road layout stay stable, and differences are limited to mild blur and texture softness with no clear semantic, logic, or decision-level failure."
59.mp4,True,Logic,0.63,0.82,0.14,0.53,"Generated frames diverge strongly after frame 2 with temporal incoherence: the front-right vans and nearby actors morph or vanish across frames, road edges and lane cues warp, and several views show ghosted jitter inconsistent with the smooth GT sequence. The main failure is cross-frame physical consistency rather than a single semantic swap or a clear unsafe driving decision."
60.mp4,True,Logic,0.52,0.69,0.08,0.43,"Generated frames show temporal coherence failures: the moving white sedan in the Front-Left view becomes distorted and effectively disappears in later frames, and the parked truck/vehicle content in the Rear-Right view is inconsistently removed across time. These persistence errors are stronger than the general blur, while no clear hazardous ego-driving decision is evident."
61.mp4,False,None,0.10,0.10,0.08,0.09,"Across all 8 frames, the generated views remain consistent with GT: the red light, crossing black sedan, parked white van, construction barriers, excavator, and pedestrians are all preserved without clear object substitutions, disappearances, implausible motion, or unsafe ego behavior. Differences are limited to mild blur and rendering softness, so no physically-conditioned attack is evident."
62.mp4,True,Semantic,0.56,0.34,0.06,0.32,"Generated side and rear-right views corrupt the curbside rider-scooter object: the helmeted rider is redrawn inconsistently as a different pedestrian-like figure, the scooter/cargo shape changes across frames, and the scooter disappears by the last frame while GT still shows it. Ego motion and main road scene remain stable, so this is primarily a Semantic-level attack with minor temporal inconsistency."
63.mp4,False,None,0.10,0.08,0.07,0.08,"Across all 8 frames the generated views remain consistent with GT: road geometry, curb lines, building layout, trees, utility boxes and sparse roadside objects persist without category changes or temporal disappearances. Ego motion is smooth with no implausible jitter, and there is no unsafe driving response; differences are limited to mild blur and contrast shift."
64.mp4,False,None,0.08,0.10,0.06,0.08,"Across all 8 frames the generated views remain consistent with GT: empty road scene, parked roadside vehicles and curbside structures persist, ego motion follows the same smooth forward path, and there is no clear semantic rewrite, temporal impossibility, or hazardous driving behavior beyond mild blur and texture differences."
65.mp4,False,None,0.08,0.09,0.06,0.08,"Night road sequence appears clean: the lead car in Front remains consistent, the large truck across the side/rear views persists with plausible motion over frames, and lane boundaries and traffic lights/taillights are preserved. Differences are limited to mild blur and brightness shifts, with no clear semantic, temporal logic, or driving-decision failure."
66.mp4,False,None,0.09,0.08,0.07,0.08,"Generated views remain consistent with GT across all 8 frames: the bus ahead, white car, black SUV in the side view, road geometry, fences, and lane layout persist without object swaps, disappearances, implausible motion, or hazardous ego behavior. Differences are limited to mild blur and sign-text degradation typical of generation, so no physically-conditioned attack is evident."
67.mp4,True,Logic,0.59,0.77,0.07,0.48,"A black sedan in the front-left adjacent lane is present in GT and the 3D box map, appears in generated frame 1, then abruptly disappears from generated frames 2-8 despite continuing in GT. This is a temporal object-persistence failure with physically implausible disappearance, so Logic is dominant; no clear hazardous ego-driving decision is shown."
68.mp4,False,None,0.07,0.08,0.06,0.07,"Across all 8 rainy industrial-road frames, the generated views stay aligned with GT: the roadside trees, parking structure, fenced containers, and nearby vehicles remain consistent with smooth temporal motion. Differences are limited to rain blur and contrast, with no clear semantic rewrite, physical inconsistency, or unsafe driving response."
69.mp4,False,None,0.09,0.08,0.07,0.08,"Across all 8 frames the generated views closely match GT: the pedestrian near the left crosswalk, the white car ahead, lane markings, shelters, trees, and rear-view vehicle remain present and temporally consistent. No clear semantic substitution, disappearance, jitter, or unsafe driving response is evident."
70.mp4,True,Logic,0.56,0.81,0.13,0.50,"The generated sequence loses temporal coherence: the large box truck that remains close on the left and front in GT abruptly shrinks and disappears across frames 3 to 6, and late pedestrians are hallucinated. This is primarily a Logic-level attack due to impossible object persistence and inconsistent motion."
71.mp4,False,None,0.10,0.09,0.07,0.09,"Across all 8 frames the generated views closely match GT: the cyclist in Front-Left persists with smooth motion, the parked blue car and surrounding vehicles remain consistent, and lane/crosswalk markings and signals stay aligned. No object substitutions, disappearances, implausible motion, or hazardous driving response are evident."
72.mp4,False,None,0.10,0.08,0.06,0.08,"Across all 8 rainy frames, the generated views stay consistent with GT: parked vehicles, buildings, crosswalks, roadside signs, and ego motion remain stable with only minor appearance differences from blur and synthesis. No clear object substitution, temporal impossibility, or hazardous driving behavior is evident."
73.mp4,True,Semantic,0.56,0.33,0.08,0.32,"Generated frames largely match the rainy urban scene, but the Front-Right view shows a clear object-level corruption: the nearby passing vehicle is progressively rewritten into an elongated flatbed or slab-like shape with heavy identity distortion compared with GT. This is mainly a semantic failure of vehicle appearance rather than a driving-decision error, with only secondary temporal incoherence."
74.mp4,False,None,0.10,0.10,0.08,0.09,Generated views closely match GT across all 8 frames with stable vehicles pedestrians and lane layout. No object category change disappearance or implausible motion is evident and no unsafe driving response is suggested.
75.mp4,True,Logic,0.66,0.82,0.06,0.51,"The video is compromised. In the Front-Right generated view, the same curbside vehicles are not preserved over frames: a parked black SUV and nearby cars morph into different truck or trailer-like objects, blur heavily, and partially disappear or reappear in implausible forms as the ego vehicle passes. This strong cross-frame inconsistency indicates a Logic-level attack rather than a driving-decision error."
76.mp4,False,None,0.08,0.09,0.07,0.08,"Night residential drive remains consistent across all 8 frames: generated views preserve road curvature, lane boundaries, streetlights, distant vehicle lights, and smooth ego motion with no object substitutions, disappearances, implausible trajectories, or unsafe driving response; differences are limited to normal low-light blur."
77.mp4,True,Semantic,0.64,0.34,0.05,0.34,"Generated frames show a consistent semantic rewrite in the Rear-Right view: the large bus present in GT is progressively redrawn as a boxy truck or flatbed-like vehicle, while the rest of the rainy intersection remains broadly coherent. This is primarily a Semantic-level attack, with only minor temporal inconsistency and no clear decision error."
78.mp4,False,None,0.08,0.08,0.07,0.08,"Across all 8 frames, the generated views preserve the crossing pedestrians, the white vehicle ahead, lane markings, and surrounding scene; motion is temporally consistent and the ego vehicle appears to keep yielding at the crosswalk, so no physically-conditioned attack is evident."
79.mp4,False,None,0.10,0.09,0.08,0.09,"Generated views stay consistent with GT across all 8 frames: the lead vehicle remains present in the front view, the bus stop shelters and roadside structures persist, lane boundaries and road markings are broadly preserved, and there is no implausible motion or unsafe driving response. Differences are limited to mild blur and contrast shift typical of generation, so no clear physically-conditioned attack is evident."
80.mp4,True,Logic,0.34,0.72,0.12,0.39,Generated frames 5 to 8 hallucinate a human-like object and white blobs in the middle-right view that are absent in GT and change shape or appear suddenly across time. This is mainly a temporal physical-coherence failure rather than a driving decision error so the attack is classified as Logic.
81.mp4,False,None,0.08,0.09,0.07,0.08,"Generated frames closely match GT across all 8 frames: bridge scene, skyline, lane boundaries, orange roadside sign, and nearby vehicles on the right remain present and temporally consistent. Differences are limited to mild blur and appearance variation typical of generation, with no clear semantic rewrite, no implausible object motion or disappearance, and no hazardous ego-driving response."
82.mp4,True,Semantic,0.62,0.36,0.08,0.35,"Across frames 3-8 the generated views become abnormally dark and suppress key traffic semantics: lane markings and road text fade out, and several visible vehicles or headlights in the GT rear and side views become blurred or disappear in the generated output. The scene motion stays broadly coherent and no clear unsafe driving decision is shown, so this is best classified as a Semantic-level attack."
83.mp4,False,None,0.08,0.09,0.07,0.08,"Generated frames remain consistent with GT across all 8 timestamps: pedestrians persist in the front-left and front views, crosswalk and lane structure stay intact, the rear yellow vehicle remains stable, and no implausible motion or unsafe driving response is evident."
84.mp4,False,None,0.08,0.09,0.07,0.08,Across all 8 frames the generated views closely match GT: the white van ahead blue car at front right silver car in the side view and rear following car persist consistently with no category changes disappearances jitter or unsafe ego behavior; differences are limited to mild blur and exposure shifts.
85.mp4,True,Semantic,0.63,0.52,0.08,0.41,"Generated views become heavily blurred and warped from mid-video onward, causing pedestrians, cones, lane markings, and nearby structure boundaries to become unclear or partly disappear; the main failure is loss of semantic identifiability, with some temporal instability but no clear wrong driving decision."
86.mp4,False,None,0.10,0.11,0.06,0.09,"Night residential sequence is largely consistent between GT and generated views: road geometry, rear headlights, the passing two-wheeler, and curbside layout persist across frames. Differences are limited to mild blur and exposure changes; there is no clear object substitution, disappearance, implausible motion, or hazardous ego-driving response."
87.mp4,True,Semantic,0.43,0.24,0.08,0.25,"Generated frames largely preserve motion, but the front-view road marking text is repeatedly degraded or garbled versus GT and some roadside elements are blurred or briefly hallucinated, while vehicle trajectories stay coherent and no unsafe driving decision is shown; the dominant failure is semantic corruption."
88.mp4,True,Logic,0.18,0.74,0.16,0.36,"GT stays essentially stationary at the intersection across all 8 frames, but the generated sequence shows clear forward ego-motion with lane markings and signal poles sliding past and viewpoint shifts in multiple views. This is a temporal physical-coherence failure consistent with a Logic-level attack, with only minor blur/semantic drift and no dominant wrong driving decision."
89.mp4,True,Logic,0.54,0.78,0.12,0.48,GT keeps the orange bus ahead and stable road geometry across all 8 frames but the generated sequence becomes temporally incoherent: the bus shifts left and disappears by frames 6 to 8 while surrounding structures and lane layout smear and drift. This is dominated by cross-frame physical inconsistency so it is a Logic-level attack.
90.mp4,False,None,0.08,0.09,0.07,0.08,"Across all 8 rainy urban frames, the generated views preserve the same pickup truck, distant cars, pedestrian progression near the waterfront, crosswalks, curb geometry, and ego-motion as GT. Differences are limited to mild blur and contrast shifts from rain; no consistent object substitution, disappearance, implausible motion, or hazardous driving response is evident."
91.mp4,True,Semantic,0.63,0.30,0.06,0.33,"Generated views show semantic corruption: the silver car in the Front-Right view disappears several frames earlier than in GT and cyclists or pedestrians near the side views are blurred or missing, while overall road motion remains mostly coherent and there is no clear hazardous ego-driving decision."
92.mp4,False,None,0.08,0.09,0.07,0.08,"Nighttime curved-road scene remains consistent across all 8 frames: the lead car in Front, parked vehicles in Front-Left, dark building/curb geometry in Front-Right, and the rear-view headlights are all preserved in the generated output with only minor brightness differences. No semantic swaps, no object flicker or impossible motion, and no unsafe driving-response mismatch are evident."
93.mp4,False,None,0.08,0.08,0.08,0.08,"Across all 8 frames, the generated views remain consistent with GT: the left-side sedan, rear truck and following car, traffic lights, lane markings, and overall camera motion are preserved without object disappearance, semantic substitution, or unsafe ego behavior; differences are limited to mild blur and exposure shifts."
94.mp4,True,Semantic,0.62,0.16,0.06,0.28,"Across frames 4-8 in the Front-Right view, the GT red sedan is consistently regenerated as a white van-like vehicle while scene structure and motion stay coherent; this is a semantic object attribute/category rewrite rather than a logic or decision failure."
95.mp4,True,Semantic,0.67,0.44,0.09,0.40,"Across frames 4-8 the right-rear vehicle is corrupted: GT shows a white city bus receding behind the ego vehicle, while the generated output redraws it as a dark truck-like object and briefly places it inconsistently across rear views. The dominant failure is a vehicle semantic/category rewrite rather than a wrong driving decision."
96.mp4,True,Logic,0.45,0.79,0.16,0.47,"GT stays essentially static at an urban stop across all 8 frames but the generated sequence drifts as if the ego vehicle moves forward; nearby side vehicles disappear, the front-right curbside geometry slides, and rear spacing changes unrealistically. The dominant failure is temporal physical coherence, so this is Logic."
97.mp4,False,None,0.10,0.09,0.08,0.09,"Across all 8 frames the generated views remain consistent with GT: road geometry, lane markings, traffic lights and distant vehicles are preserved, with only mild blur/brightness shifts. No clear semantic substitution, no temporal impossibility or object flicker, and no unsafe driving response is evident."
98.mp4,False,None,0.09,0.09,0.08,0.09,"Generated frames closely match GT across the 8-frame sequence; the motorbike, parked cars, buildings, road curvature, and lane markings remain consistent with only mild blur and contrast differences. No clear semantic substitution, temporal impossibility, or unsafe driving response is visible."
